field_1,measure_ab,measure,units,sof,nzsegment,lat,long,s_id,n_obs,s,var_s,d,tau,z,p,c,cd,prop_censored,prop_unique,no_censorlevels,median,annual_sen_slope,sen_lci,sen_uci,analysis_note,percent_annual_change,trend_direction,seasonal,freq,period,end_year,trend_confidence
5032,ECOLI,E. coli,cfu/100ml,CWLk,3066645,-37.8396,175.3477,EW-00080,115,658,170968.6667,6555,0.100381388,1.58893857,0.112074262,0.943962869,0.056037131,0,0.5,0,45,1.791905151,0,4.049730545,ok,3.982011447,Worsening,FALSE,Month,NA,2018,Very likely worsening
5033,ECOLI,E. coli,cfu/100ml,WWL,3048245,-37.296,174.9452,EW-00084,115,55,1330.333333,496,0.110887097,1.480517425,0.138735214,0.930632393,0.069367607,0,0.491525424,0,90,2.852401841,0,7.52461298,ok,3.169335378,Worsening,TRUE,Month,NA,2018,Very likely worsening
5034,ECOLI,E. coli,cfu/100ml,WWL,3099935,-38.2855,175.6852,EW-00085,109,626,145276,5886,0.10635406,1.639770543,0.101052885,0.949473557,0.050526443,0,0.313559322,0,8,0.387431071,0,0.846682437,ok,4.842888387,Worsening,FALSE,Month,NA,2018,Very likely worsening
5035,ECOLI,E. coli,cfu/100ml,CWH,5113578,-38.3786,177.7931,GDC-00010,113,-1083,162381,6328,-0.171144121,-2.685094994,0.007250919,0.99637454,0.99637454,0,0.754385965,0,195,-15.3289738,-24.05135244,-6.1655094,ok,-7.861012207,Improving,FALSE,Month,NA,2018,Very likely improving
5036,ECOLI,E. coli,cfu/100ml,WDL,5137336,-38.6342,177.9682,GDC-00016,112,1049,158133,6216,0.168758044,2.635421154,0.008403295,0.995798353,0.004201647,0,0.64893617,0,1100,50.87094897,19.77308418,88.05514129,ok,4.624631725,Worsening,FALSE,Month,NA,2018,Very likely worsening
5037,ECOLI,E. coli,cfu/100ml,WWL,5146495,-38.7595,177.8177,GDC-00017,115,-1059,171115,6555,-0.161556064,-2.557653024,0.010538118,0.994730941,0.994730941,0,0.730434783,0,330,-19.51230796,-32.20079983,-7.131696403,ok,-5.912820594,Improving,FALSE,Month,NA,2018,Very likely improving
5038,ECOLI,E. coli,cfu/100ml,WDL,5140104,-38.6683,178.0199,GDC-00020,110,-240,149824.3333,5995,-0.040033361,-0.617457008,0.53693333,0.731533335,0.731533335,0.021390374,0.759358289,1,380,-3.607407407,-16.74185871,6.427384165,ok,-0.949317739,Improving,FALSE,Month,NA,2018,Likely improving
5039,ECOLI,E. coli,cfu/100ml,CWH,5118497,-38.4268,177.7224,GDC-00021,115,260,171105.3333,6555,0.039664378,0.626135014,0.531226388,0.734386806,0.265613194,0,0.706896552,0,184,4.068971166,-5.997485793,14.19863767,ok,2.211397373,Worsening,FALSE,Month,NA,2018,Likely worsening
5040,ECOLI,E. coli,cfu/100ml,WWL,5138374,-38.6397,178.0682,GDC-00022,112,-1161,158138.3333,6216,-0.186776062,-2.917020025,0.003533931,0.998233035,0.998233035,0,0.7875,0,205,-11.32432389,-21.70068482,-4.97305749,ok,-5.524060433,Improving,FALSE,Month,NA,2018,Very likely improving
5041,ECOLI,E. coli,cfu/100ml,WWL,5126986,-38.5142,178.0403,GDC-00023,114,-702,166705.3333,6441,-0.108989287,-1.716893162,0.085998695,0.957000653,0.957000653,0,0.763157895,0,255.5,-12.44798206,-24.9095537,0,ok,-4.872008635,Improving,FALSE,Month,NA,2018,Very likely improving
5042,ECOLI,E. coli,cfu/100ml,WWL,5113284,-38.3591,177.9335,GDC-00024,115,-59,1336.333333,496,-0.118951613,-1.586611482,0.112600665,0.943699667,0.943699667,0.00862069,0.767241379,1,195,-10.43138038,-17.59329358,0,ok,-5.349425834,Improving,TRUE,Month,NA,2018,Very likely improving
5043,ECOLI,E. coli,cfu/100ml,WWL,5122005,-38.4616,177.8767,GDC-00027,117,-610,180159.3333,6786,-0.089890952,-1.434791878,0.151346413,0.924326793,0.924326793,0,0.739837398,0,353,-15.91348699,-31.17425413,1.981848976,ok,-4.50806997,Improving,FALSE,Month,NA,2018,Very likely improving
5044,ECOLI,E. coli,cfu/100ml,WWL,5122305,-38.4685,177.8818,GDC-00027_NIWA,120,-14,1500,540,-0.025925926,-0.335658557,0.737128361,0.631435819,0.631435819,0,0.916666667,0,114.95,-1.190941575,-10.06098423,5.187814019,ok,-1.036051827,Indeterminate,TRUE,Month,NA,2018,Indeterminate
5045,ECOLI,E. coli,cfu/100ml,WWL,5138266,-38.6537,177.9177,GDC-00028,111,-40,1222.666667,463,-0.086393089,-1.115348457,0.264701128,0.867649436,0.867649436,0,0.855855856,0,322,-8.792125172,-22.10873138,5.519387018,ok,-2.730473656,Improving,TRUE,Month,NA,2018,Likely improving
5046,ECOLI,E. coli,cfu/100ml,CWH,5128596,-38.5468,177.6596,GDC-00030,113,10,162389.3333,6328,0.001580278,0.022333858,0.98218164,0.50890918,0.49109082,0.00877193,0.815789474,1,365,0,-14.72044532,16.13472737,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,FALSE,Month,NA,2018,Indeterminate
5047,ECOLI,E. coli,cfu/100ml,WDL,5136657,-38.6311,177.8576,GDC-00031,113,-3,1272.333333,478,-0.006276151,-0.056069869,0.955286147,0.522356926,0.522356926,0,0.769911504,0,190,-0.083314325,-9.526838299,7.570506859,ok,-0.043849645,Indeterminate,TRUE,Month,NA,2018,Indeterminate
5048,ECOLI,E. coli,cfu/100ml,NANA,5170003,-38.6685,178.0286,GDC-00033,115,-60,1335.333333,496,-0.120967742,-1.61457107,0.106403615,0.946798193,0.946798193,0.023622047,0.614173228,2,305,-7.204254119,-18.88709369,0,ok,-2.362050531,Improving,TRUE,Month,NA,2018,Very likely improving
5049,ECOLI,E. coli,cfu/100ml,CWL,9249813,-40.743,175.1408,GW-00002,120,1879,194114.3333,7140,0.263165266,4.262523492,2.02E-05,0.999989893,1.01E-05,0,0.475,0,1000,101.8234863,62.95844519,141.8773578,ok,10.18234863,Worsening,FALSE,Month,NA,2018,Very likely worsening
5050,ECOLI,E. coli,cfu/100ml,CWL,9249549,-40.7366,175.1263,GW-00004,120,138,1490,540,0.255555556,3.549175157,0.00038644,0.99980678,0.00019322,0,0.475,0,600,51.05119699,27.12565122,79.66496785,ok,8.508532832,Worsening,TRUE,Month,NA,2018,Very likely worsening
5051,ECOLI,E. coli,cfu/100ml,WDL,9250231,-40.7587,175.1085,GW-00006,120,-44,1488,540,-0.081481481,-1.114723072,0.264969111,0.867515445,0.867515445,0,0.525,0,29,-0.669574265,-1.804276786,0.23661617,ok,-2.308876777,Improving,TRUE,Month,NA,2018,Likely improving
5052,ECOLI,E. coli,cfu/100ml,WWL,9251139,-40.7904,175.0889,GW-00007,120,195,1493,540,0.361111111,5.020787331,5.15E-07,0.999999743,2.57E-07,0,0.483333333,0,800,100.1600471,75.17150012,133.1276088,ok,12.52000589,Worsening,TRUE,Month,NA,2018,Very likely worsening
5053,ECOLI,E. coli,cfu/100ml,CWL,9253695,-40.8769,175.0321,GW-00010,120,7,1491,540,0.012962963,0.155386194,0.876516868,0.561741566,0.438258434,0,0.466666667,0,25.5,0,-0.875226689,1.002198858,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,TRUE,Month,NA,2018,Indeterminate
5054,ECOLI,E. coli,cfu/100ml,CWL,9259111,-41.0793,174.9262,GW-00013,119,39,1461,531,0.073446328,0.994165044,0.320142523,0.839928738,0.160071262,0,0.545454545,0,310,5.695906433,-4.013311185,19.89082113,ok,1.837389172,Worsening,TRUE,Month,NA,2018,Likely worsening
5055,ECOLI,E. coli,cfu/100ml,CWL,9260167,-41.1143,174.9188,GW-00014,120,-55,1491,540,-0.101851852,-1.398475744,0.161970252,0.919014874,0.919014874,0,0.483333333,0,270,-4.977858693,-13.88073883,0,ok,-1.843651368,Improving,TRUE,Month,NA,2018,Very likely improving
5056,ECOLI,E. coli,cfu/100ml,WWL,9261015,-41.1494,174.8396,GW-00016,119,755,189335,7021,0.107534539,1.732829743,0.083125935,0.958437033,0.041562967,0,0.504201681,0,1100,50.65880721,0,100.1459144,ok,4.60534611,Worsening,FALSE,Month,NA,2018,Very likely worsening
5057,ECOLI,E. coli,cfu/100ml,CWL,9263118,-41.236,174.7127,GW-00017,120,104,1485.333333,540,0.192592593,2.672546443,0.007527795,0.996236102,0.003763898,0,0.533333333,0,300,12.00164653,4.978219458,23.09755409,ok,4.000548845,Worsening,TRUE,Month,NA,2018,Very likely worsening
5058,ECOLI,E. coli,cfu/100ml,CWL,9264709,-41.2954,174.7225,GW-00018,120,852,194094.6667,7140,0.119327731,1.93162474,0.05340584,0.97329708,0.02670292,0,0.45,0,1500,71.2683171,0,140.4360852,ok,4.75122114,Worsening,FALSE,Month,NA,2018,Very likely worsening
5059,ECOLI,E. coli,cfu/100ml,CWL,9263922,-41.258,174.7794,GW-00019,120,69,1492.333333,540,0.127777778,1.760256647,0.078364301,0.960817849,0.039182151,0,0.566666667,0,500,22.12361575,0,57.33624212,ok,4.42472315,Worsening,TRUE,Month,NA,2018,Very likely worsening
5060,ECOLI,E. coli,cfu/100ml,CXH,9259120,-41.0799,175.1436,GW-00020,120,-275,194109,7140,-0.038515406,-0.621910267,0.534000874,0.732999563,0.732999563,0,0.45,0,20,-0.270857438,-1.220645461,0.56146468,ok,-1.354287191,Improving,FALSE,Month,NA,2018,Likely improving
5061,ECOLI,E. coli,cfu/100ml,WWL,9261069,-41.1536,174.9864,GW-00021,120,-46,1487.333333,540,-0.085185185,-1.166832073,0.243278192,0.878360904,0.878360904,0.016666667,0.516666667,1,80,-1.989860957,-6.49478414,0.190412625,ok,-2.487326196,Improving,TRUE,Month,NA,2018,Likely improving
5062,ECOLI,E. coli,cfu/100ml,WWL,9262346,-41.1967,174.9205,GW-00022,120,8,1492,540,0.014814815,0.181223131,0.85619244,0.57190378,0.42809622,0,0.525,0,70,0.083124716,-1.998924601,2.48845936,ok,0.118749594,Indeterminate,TRUE,Month,NA,2018,Indeterminate
5063,ECOLI,E. coli,cfu/100ml,CXH,9258759,-41.0652,175.1971,GW-00023,120,26,1490,540,0.048148148,0.6476597,0.517205075,0.741397463,0.258602537,0,0.525,0,80,1.288884272,-1.726129175,4.315526935,ok,1.61110534,Worsening,TRUE,Month,NA,2018,Likely worsening
5064,ECOLI,E. coli,cfu/100ml,CWH,9259694,-41.0943,175.1281,GW-00024,119,23,1451.666667,531,0.043314501,0.577416551,0.563658096,0.718170952,0.281829048,0,0.483333333,0,195,1.996992892,-3.940731073,9.568286464,ok,1.024098919,Worsening,TRUE,Month,NA,2018,Likely worsening
5065,ECOLI,E. coli,cfu/100ml,CWL,9259431,-41.0895,175.0977,GW-00025,120,61,1490.333333,540,0.112962963,1.554209441,0.120134466,0.939932767,0.060067233,0,0.55,0,40.5,0.80953829,0,2.417339414,ok,1.998859975,Worsening,TRUE,Month,NA,2018,Very likely worsening
5066,ECOLI,E. coli,cfu/100ml,CWL,9260142,-41.1123,175.0516,GW-00026,120,17,1448.666667,540,0.031481481,0.420373905,0.674212328,0.662893836,0.337106164,0.183333333,0.383333333,1,21,0,-0.331023055,1.045594553,WARNING: Sen slope influenced by censored values,0,Indeterminate,TRUE,Month,NA,2018,Indeterminate
5067,ECOLI,E. coli,cfu/100ml,CWL,9264014,-41.2568,175.0089,GW-00028,115,20,1294.666667,496,0.040322581,0.528049478,0.597464995,0.701267502,0.298732498,0.11965812,0.299145299,1,6,0,-0.116397382,0.200282038,WARNING: Sen slope influenced by censored values,0,Worsening,TRUE,Month,NA,2018,Likely worsening
5068,ECOLI,E. coli,cfu/100ml,CWL,9267100,-41.3945,174.8818,GW-00029,118,332,184663.3333,6903,0.048095031,0.770260555,0.441145349,0.779427325,0.220572675,0,0.55,0,100,2.017336606,-2.376791288,6.980295655,ok,2.017336606,Worsening,FALSE,Month,NA,2018,Likely worsening
5069,ECOLI,E. coli,cfu/100ml,CXH,9250254,-40.7497,175.5826,GW-00031,109,-5,1166.666667,452,-0.011061947,-0.117108009,0.906774463,0.546612768,0.546612768,0.078947368,0.289473684,1,7,0,-0.333202251,0.332688881,WARNING: Sen slope influenced by censored values,0,Indeterminate,TRUE,Month,NA,2018,Indeterminate
5070,ECOLI,E. coli,cfu/100ml,CWL,9256232,-40.9528,175.6801,GW-00032,115,-27,1331.666667,496,-0.054435484,-0.712484767,0.476164641,0.761917679,0.761917679,0,0.55,0,90,-1.386528424,-6.168548338,1.66709279,ok,-1.540587138,Improving,TRUE,Month,NA,2018,Likely improving
5071,ECOLI,E. coli,cfu/100ml,CWL,9259362,-41.0724,175.6291,GW-00033,115,-208,171093.3333,6555,-0.031731503,-0.500442058,0.616763845,0.691618077,0.691618077,0,0.616666667,0,41.5,-0.687853107,-3.524504609,1.497525998,ok,-1.657477367,Improving,FALSE,Month,NA,2018,Likely improving
5072,ECOLI,E. coli,cfu/100ml,CWL,9263937,-41.2481,175.3611,GW-00034,112,-749,158035,6216,-0.120495495,-1.881589832,0.059891728,0.970054136,0.970054136,0,0.598290598,0,58,-4.145862322,-10.13091569,-0.197877414,ok,-7.148038487,Improving,FALSE,Month,NA,2018,Very likely improving
5073,ECOLI,E. coli,cfu/100ml,CDL,9259072,-41.063,175.6676,GW-00037,119,381,189224.3333,7021,0.054265774,0.873564757,0.382355326,0.808822337,0.191177663,0,0.487394958,0,120,2.81394453,-2.213728544,7.746852891,ok,2.344953775,Worsening,FALSE,Month,NA,2018,Likely worsening
5074,ECOLI,E. coli,cfu/100ml,CWL,9254500,-40.8936,175.6918,GW-00038,115,-102,1322,496,-0.205645161,-2.777829887,0.005472326,0.997263837,0.997263837,0,0.449152542,0,200,-10.13368129,-20.24996893,-5.007451807,ok,-5.066840644,Improving,TRUE,Month,NA,2018,Very likely improving
5075,ECOLI,E. coli,cfu/100ml,CWL,9257136,-40.9863,175.689,GW-00039,113,-1387,162271.6667,6328,-0.219184576,-3.440660977,0.000580295,0.999709852,0.999709852,0,0.534482759,0,220,-21.47267056,-35.7346677,-10.71717634,ok,-9.7603048,Improving,FALSE,Month,NA,2018,Very likely improving
5076,ECOLI,E. coli,cfu/100ml,CWL,9256259,-40.9542,175.6736,GW-00040,119,552,189437.3333,7021,0.078621279,1.265956588,0.205528625,0.897235687,0.102764313,0,0.579831933,0,49,1.846392463,-0.393832729,4.602281046,ok,3.768147884,Worsening,FALSE,Month,NA,2018,Likely worsening
5077,ECOLI,E. coli,cfu/100ml,CXH,9256523,-40.9755,175.6233,GW-00041,119,-97,1445.666667,531,-0.1826742,-2.524859112,0.011574468,0.994212766,0.994212766,0.042016807,0.445378151,1,17,-1.004537954,-2.006446284,-0.399667321,ok,-5.909046787,Improving,TRUE,Month,NA,2018,Very likely improving
5078,ECOLI,E. coli,cfu/100ml,WWL,9256641,-40.9599,176.043,GW-00042,118,21,1427,522,0.040229885,0.529441535,0.596499192,0.701750404,0.298249596,0.025210084,0.579831933,1,120,1.529072317,-2.518482869,5.059815759,ok,1.274226931,Worsening,TRUE,Month,NA,2018,Likely worsening
5079,ECOLI,E. coli,cfu/100ml,WDL,9259306,-41.078,175.5417,GW-00046,116,-454,175526.6667,6670,-0.068065967,-1.081251317,0.279585337,0.860207332,0.860207332,0.008403361,0.546218487,1,390,-12.26634189,-32.75736908,4.720052211,ok,-3.145215868,Improving,FALSE,Month,NA,2018,Likely improving
5080,ECOLI,E. coli,cfu/100ml,WDL,9259732,-41.0911,175.5076,GW-00048,116,-109,175507,6670,-0.016341829,-0.257796213,0.796564187,0.601717907,0.601717907,0,0.529411765,0,50,-0.18318231,-2.919895289,2.065617963,ok,-0.366364619,Indeterminate,FALSE,Month,NA,2018,Indeterminate
5081,ECOLI,E. coli,cfu/100ml,CWL,9258789,-41.0548,175.4962,GW-00050,117,-656,180006,6786,-0.096669614,-1.543824075,0.122630957,0.938684521,0.938684521,0,0.475,0,130,-5.07997464,-12.17060547,0,ok,-3.9076728,Improving,FALSE,Month,NA,2018,Very likely improving
5082,ECOLI,E. coli,cfu/100ml,CDL,9262975,-41.208,175.4691,GW-00051,116,232,175545.3333,6670,0.034782609,0.55133725,0.581402508,0.709298746,0.290701254,0,0.613445378,0,80,1.121546723,-2.327870661,5.115193489,ok,1.401933403,Worsening,FALSE,Month,NA,2018,Likely worsening
5083,ECOLI,E. coli,cfu/100ml,WWL,9268318,-41.4945,175.5152,GW-00053,116,-63,175573.6667,6670,-0.009445277,-0.147966023,0.882369583,0.558815208,0.558815208,0,0.655462185,0,80,-0.203734217,-4.576724592,3.656663798,ok,-0.254667771,Indeterminate,FALSE,Month,NA,2018,Indeterminate
5084,ECOLI,E. coli,cfu/100ml,CWH,9261228,-41.1679,175.3493,GW-00055,117,40,1385.333333,513,0.07797271,1.047821885,0.294720677,0.852639661,0.147360339,0,0.495726496,0,20,0.500685401,-0.291786346,1.605059864,ok,2.503427005,Worsening,TRUE,Month,NA,2018,Likely worsening
5085,ECOLI,E. coli,cfu/100ml,CWH,8228131,-40.0154,176.3231,HBRC-00008,109,20,1152,445,0.04494382,0.559792868,0.575620729,0.712189636,0.287810364,0.026785714,0.544642857,1,37,0.250858516,-1.96502052,2.085372256,ok,0.67799599,Worsening,TRUE,Month,NA,2018,Likely worsening
5086,ECOLI,E. coli,cfu/100ml,CWL,8226112,-39.9659,176.3342,HBRC-00009,115,1130,171064,6555,0.17238749,2.729698182,0.006339233,0.996830383,0.003169617,0.016260163,0.601626016,1,110,8.748502994,3.548440865,14.50704414,ok,7.95318454,Worsening,FALSE,Month,NA,2018,Very likely worsening
5087,ECOLI,E. coli,cfu/100ml,CWH,8221764,-39.8623,176.4456,HBRC-00019,108,466,140100.3333,5778,0.080650744,1.24231969,0.214118633,0.892940683,0.107059317,0.205357143,0.508928571,1,25,0.661095637,0,2.434013301,ok,2.644382548,Worsening,FALSE,Month,NA,2018,Likely worsening
5088,ECOLI,E. coli,cfu/100ml,CDL,8223900,-39.9071,176.5248,HBRC-00020,108,1929,141619,5778,0.333852544,5.123258483,3.00E-07,0.99999985,1.50E-07,0.009009009,0.54954955,1,58,7.270982549,5.199293982,9.458507739,ok,12.53617681,Worsening,FALSE,Month,NA,2018,Very likely worsening
5089,ECOLI,E. coli,cfu/100ml,CWH,8225022,-39.9353,176.3508,HBRC-00039,110,813,133434,5995,0.135613011,2.222914592,0.02622156,0.98688922,0.01311078,0.451327434,0.300884956,1,11,0,0,0.568476538,WARNING: Sen slope influenced by censored values,0,Worsening,FALSE,Month,NA,2018,Very likely worsening
5090,ECOLI,E. coli,cfu/100ml,CDL,8215013,-39.7155,176.9279,HBRC-00043,112,388,158050,6216,0.062419562,0.973450147,0.330329626,0.834835187,0.165164813,0.00877193,0.605263158,1,31.5,0.998714267,-0.701751512,3.478571429,ok,3.170521481,Worsening,FALSE,Month,NA,2018,Likely worsening
5091,ECOLI,E. coli,cfu/100ml,CDL,8215013,-39.7154,176.927,HBRC-00043_NIWA,120,-897,194293,7140,-0.125630252,-2.032728764,0.042079934,0.978960033,0.978960033,0,0.733333333,0,26.05,-1.618354611,-3.4285073,-0.241110038,ok,-6.212493709,Improving,FALSE,Month,NA,2018,Very likely improving
5092,ECOLI,E. coli,cfu/100ml,CDH,7215080,-39.7538,175.8362,HRC-00002,118,-71,1429,522,-0.136015326,-1.851748176,0.064061993,0.967969004,0.967969004,0,0.754237288,0,141,-6.675931142,-17.58573585,-0.756678697,ok,-4.734702937,Improving,TRUE,Month,NA,2018,Very likely improving
5093,ECOLI,E. coli,cfu/100ml,CDH,7209566,-39.6569,175.7809,HRC-00003,120,-452,194316.6667,7140,-0.063305322,-1.023108083,0.306256745,0.846871627,0.846871627,0,0.733333333,0,106,-3.20205953,-8.681562776,1.999471063,ok,-3.020810877,Improving,FALSE,Month,NA,2018,Likely improving
5094,ECOLI,E. coli,cfu/100ml,CWH,7241259,-40.4491,175.6216,HRC-00005,118,58,1427.333333,522,0.111111111,1.508732173,0.13136724,0.93431638,0.06568362,0.016949153,0.669491525,1,49,1.94812468,-0.014161122,5.01717033,WARNING: Sen slope influenced by censored values,3.975764653,Worsening,TRUE,Month,NA,2018,Very likely worsening
5095,ECOLI,E. coli,cfu/100ml,CWH,7234284,-40.2197,176.012,HRC-00006,115,-36,1332,495,-0.072727273,-0.958994093,0.337561721,0.831219139,0.831219139,0,0.754237288,0,148.5,-3.30244123,-9.577100293,2.472516165,ok,-2.223866148,Improving,TRUE,Month,NA,2018,Likely improving
5096,ECOLI,E. coli,cfu/100ml,CWH,7193268,-39.421,175.2821,HRC-00007,118,22,1432,522,0.042145594,0.554942244,0.578934166,0.710532917,0.289467083,0,0.762711864,0,200,3.840494289,-5.990713336,12.92795585,ok,1.920247144,Worsening,TRUE,Month,NA,2018,Likely worsening
5097,ECOLI,E. coli,cfu/100ml,CWL,7244807,-40.5652,175.7451,HRC-00008,120,242,194318,7140,0.033893557,0.546714417,0.584574948,0.707712526,0.292287474,0,0.816666667,0,219.5,3.496184448,-6.718590211,15.65013079,ok,1.592794737,Worsening,FALSE,Month,NA,2018,Likely worsening
5098,ECOLI,E. coli,cfu/100ml,CWH,7189858,-39.3715,175.3246,HRC-00009,110,-64,1174.666667,452,-0.14159292,-1.838159643,0.066038885,0.966980558,0.966980558,0.009090909,0.7,1,66.5,-4.415429237,-8.720483027,-0.135530803,ok,-6.639743214,Improving,TRUE,Month,NA,2018,Very likely improving
5099,ECOLI,E. coli,cfu/100ml,CWH,7243830,-40.5237,175.9312,HRC-00010,120,56,1494,540,0.103703704,1.42294263,0.154752787,0.922623607,0.077376393,0,0.741666667,0,168,6.791880236,-0.358802965,15.21667962,ok,4.042785855,Worsening,TRUE,Month,NA,2018,Very likely worsening
5100,ECOLI,E. coli,cfu/100ml,WDL,7249277,-40.7244,175.2116,HRC-00011,108,-44,1114.666667,434,-0.101382488,-1.28794094,0.197766523,0.901116739,0.901116739,0,0.839285714,0,626,-20.25907339,-53.86384808,3.396020531,ok,-3.236273705,Improving,TRUE,Month,NA,2018,Very likely improving
5101,ECOLI,E. coli,cfu/100ml,CWL,7243000,-40.5116,175.2684,HRC-00012,119,-146,189527.3333,7021,-0.020794759,-0.333067361,0.739083436,0.630458282,0.630458282,0,0.789915966,0,190,-1.641573034,-16.38875889,8.507601113,ok,-0.863985807,Indeterminate,FALSE,Month,NA,2018,Indeterminate
5102,ECOLI,E. coli,cfu/100ml,CWL,7240461,-40.4354,175.4698,HRC-00013,118,19,1433,522,0.036398467,0.475498783,0.6344315,0.68278425,0.31721575,0,0.822033898,0,200,3.829494548,-9.958224072,14.5724797,ok,1.914747274,Worsening,TRUE,Month,NA,2018,Likely worsening
5103,ECOLI,E. coli,cfu/100ml,CWL,7239632,-40.3869,175.8898,HRC-00014,108,-18,141856.6667,5778,-0.003115265,-0.045136102,0.963998826,0.518000587,0.518000587,0,0.833333333,0,189,0,-12.56953555,13.43933834,WARNING: Sen slope based on tied non-censored values,0,Indeterminate,FALSE,Month,NA,2018,Indeterminate
5104,ECOLI,E. coli,cfu/100ml,WDL,7239110,-40.3733,175.6277,HRC-00015,118,787,184810.3333,6903,0.114008402,1.828350357,0.067496987,0.966251507,0.033748493,0.016806723,0.773109244,1,120,8.601177437,0.855117852,18.97402597,ok,7.167647864,Worsening,FALSE,Month,NA,2018,Very likely worsening
5105,ECOLI,E. coli,cfu/100ml,CWL,7238779,-40.3589,175.9629,HRC-00016,118,-182,184786.6667,6903,-0.026365348,-0.421059295,0.673711784,0.663144108,0.663144108,0,0.745762712,0,140,-1.67239011,-9.846927375,5.410912281,ok,-1.194564364,Improving,FALSE,Month,NA,2018,Likely improving
5106,ECOLI,E. coli,cfu/100ml,CWL,7237871,-40.3319,175.818,HRC-00017,118,606,184826.6667,6903,0.087787918,1.407255838,0.159351539,0.92032423,0.07967577,0,0.855932203,0,210,11.14322034,-2.002859238,26.31508428,ok,5.3062954,Worsening,FALSE,Month,NA,2018,Very likely worsening
5107,ECOLI,E. coli,cfu/100ml,CWL,7235487,-40.2395,176.1164,HRC-00018,115,-968,171122,6555,-0.147673532,-2.337618041,0.019407071,0.990296464,0.990296464,0,0.786324786,0,155,-13.90510743,-28.08988099,-4.103788448,ok,-8.971037049,Improving,FALSE,Month,NA,2018,Very likely improving
